LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-02 15:34:48;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:45:58;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:45:58;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-05 15:46:00;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,351 milliseconds ago.  The last packet sent successfully to the server was 1,342 milliseconds ago.;1
LogCatcher;2019-02-05 15:46:00;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-05 15:46:00;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-05 15:46:00;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-05 15:46:00;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-05 15:46:01;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:49:18;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:49:18;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-05 15:49:20;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,218 milliseconds ago.  The last packet sent successfully to the server was 1,206 milliseconds ago.;1
LogCatcher;2019-02-05 15:49:20;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-05 15:49:20;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-05 15:49:20;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-05 15:49:20;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-05 15:49:21;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:53:36;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:53:36;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-05 15:53:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,268 milliseconds ago.  The last packet sent successfully to the server was 1,254 milliseconds ago.;1
LogCatcher;2019-02-05 15:53:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-05 15:53:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
